TripDuration,StartTime,StopTime,StartStationID,StartStationName,StartStationLatitude,StartStationLongitude,EndStationID,EndStationName,EndStationLatitude,EndStationLongitude,BikeID,UserType,BirthYear,Gender
220,9/1/2014 0:18,9/1/2014 0:22,521,8 Ave & W 31 St,40.75044999,-73.99481051,494,W 26 St & 8 Ave,40.74734825,-73.99723551,21441,Subscriber,1980,1
1233,9/1/2014 0:19,9/1/2014 0:39,473,Rivington St & Chrystie St,40.72110063,-73.9919254,310,State St & Smith St,40.68926942,-73.98912867,20016,Subscriber,1972,2
196,9/1/2014 0:19,9/1/2014 0:22,521,8 Ave & W 31 St,40.75044999,-73.99481051,494,W 26 St & 8 Ave,40.74734825,-73.99723551,15021,Subscriber,1980,2
150,9/1/2014 0:19,9/1/2014 0:21,509,9 Ave & W 22 St,40.7454973,-74.00197139,434,9 Ave & W 18 St,40.74317449,-74.00366443,15585,Subscriber,1986,1
153,9/1/2014 0:19,9/1/2014 0:21,509,9 Ave & W 22 St,40.7454973,-74.00197139,434,9 Ave & W 18 St,40.74317449,-74.00366443,17863,Subscriber,1986,2
500,9/1/2014 0:19,9/1/2014 0:28,467,Dean St & 4 Ave,40.68312489,-73.97895137,143,Clinton St & Joralemon St,40.69239502,-73.99337909,20908,Subscriber,1985,1
1013,9/1/2014 0:19,9/1/2014 0:36,225,W 14 St & The High Line,40.74195138,-74.00803013,450,W 49 St & 8 Ave,40.76227205,-73.98788205,19171,Subscriber,1977,1
1288,9/1/2014 0:19,9/1/2014 0:41,483,E 12 St & 3 Ave,40.73223272,-73.98889957,433,E 13 St & Avenue A,40.72955361,-73.98057249,16877,Subscriber,1985,1
3506,9/1/2014 0:20,9/1/2014 1:18,401,Allen St & Rivington St,40.72019576,-73.98997825,501,FDR Drive & E 35 St,40.744219,-73.97121214,16376,Customer,,0
617,9/1/2014 0:20,9/1/2014 0:30,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,16533,Subscriber,1981,1
286,9/1/2014 0:20,9/1/2014 0:25,478,11 Ave & W 41 St,40.76030096,-73.99884222,523,W 38 St & 8 Ave,40.75466591,-73.99138152,17178,Subscriber,1987,1
369,9/1/2014 0:20,9/1/2014 0:27,478,11 Ave & W 41 St,40.76030096,-73.99884222,523,W 38 St & 8 Ave,40.75466591,-73.99138152,18302,Subscriber,1988,1
440,9/1/2014 0:21,9/1/2014 0:28,341,Stanton St & Mangin St,40.71782143,-73.97628939,311,Norfolk St & Broome St,40.7172274,-73.98802084,15659,Subscriber,1985,1
503,9/1/2014 0:21,9/1/2014 0:29,382,University Pl & E 14 St,40.73492695,-73.99200509,266,Avenue D & E 8 St,40.72368361,-73.97574813,17483,Subscriber,1979,1
403,9/1/2014 0:21,9/1/2014 0:28,434,9 Ave & W 18 St,40.74317449,-74.00366443,458,11 Ave & W 27 St,40.751396,-74.005226,21229,Subscriber,1984,1
